Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,183953,2,2,74,262,37,37,37.0,0.0,131,131,131.0,0.0,1826,21,61317.6666666667,82376.4936394681,154960,32,28961,28961.0,0.0,28961,28961,32,32.0,0.0,32,32,0,0,0,0,16,16,10.8723423918066,10.8723423918066,37,131,74.6,51.4859204054856,2650.8,0,0,0,0,0,0,0,0,1,93.25,37.0,131.0,0,0,0,0,0,0,2,74,2,262,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,786,1,1,37,95,37,37,37.0,0.0,95,95,95.0,0.0,167938,2544,786.0,0.0,786,786,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1272.26463104326,1272.26463104326,37,95,56.3333333333333,33.4863156129983,1121.33333333333,0,0,0,0,0,0,0,0,1,84.5,37.0,95.0,0,0,0,0,0,0,1,37,1,95,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
59565,6,141,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14184,141.0,0.0,141,141,141,141.0,0.0,141,141,0,0.0,0.0,0,0,0,0,0,0,40,0,14184.3971631206,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,3050383,12,7,1148,1581,677,0,95.6666666666667,195.218913639084,1173,0,225.85714285714297,430.09860441974195,894,6,169465.722222222,361308.35432287795,1319445,5,3050383,277307.545454545,460435.74659367296,1319445,5,2938822,489803.66666666704,551564.22796141,1387554,14180,0,0,0,0,252,152,3.9339322308051097,2.29479380130298,0,1173,136.45,292.327947598871,85455.6289473685,0,0,0,1,0,0,0,0,0,143.63157894736798,95.6666666666667,225.85714285714297,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,669,1,1,39,71,39,39,39.0,0.0,71,71,71.0,0.0,164424,2989,669.0,0.0,669,669,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1494.76831091181,1494.76831091181,39,71,49.6666666666667,18.475208614068002,341.33333333333303,0,0,0,0,0,0,0,0,1,74.5,39.0,71.0,0,0,0,0,0,0,1,39,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,254,3,0,53,0,53,0,17.6666666666667,30.599564267050198,0,0,0.0,0.0,208661,11811,127.0,147.078210486802,231,23,254,127.0,147.078210486802,231,23,0,0.0,0.0,0,0,0,0,0,0,60,0,11811.0236220472,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.6666666666667,17.6666666666667,0.0,0,0,0,0,0,0,3,53,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,259,1,1,50,178,50,50,50.0,0.0,178,178,178.0,0.0,880308,7722,259.0,0.0,259,259,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3861.00386100386,3861.00386100386,50,178,92.6666666666667,73.9008344562721,5461.333333333329,0,0,0,0,0,0,0,0,1,139.0,50.0,178.0,0,0,0,0,0,0,1,50,1,178,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,835297,6,5,455,338,140,0,75.8333333333333,62.9362110923963,145,0,67.6,69.7588704036985,949,13,83529.7,107594.79224288199,208917,74,835223,167044.6,93069.3458948756,209047,558,835220,208805.0,245.38541113929298,209050,208471,0,0,0,0,132,112,7.1830738048861695,5.985894837405139,0,145,66.0833333333333,63.4026932799508,4019.9015151515205,0,0,0,1,0,0,0,0,0,72.0909090909091,75.8333333333333,67.6,0,0,0,0,0,0,6,455,5,338,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,316,1,1,34,66,34,34,34.0,0.0,66,66,66.0,0.0,316455,6329,316.0,0.0,316,316,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3164.55696202532,3164.55696202532,34,66,44.6666666666667,18.475208614068002,341.33333333333303,0,0,0,0,0,0,0,0,1,67.0,34.0,66.0,0,0,0,0,0,0,1,34,1,66,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
57613,6,57,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,35087,57.0,0.0,57,57,57,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0,0,0,40,0,35087.7192982456,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,257,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
49761,6,19,2,0,37,0,37,0,18.5,26.162950903902303,0,0,0.0,0.0,1947368,105263,19.0,0.0,19,19,19,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0,0,0,40,0,105263.15789473699,0.0,0,37,12.333333333333302,21.361959960016197,456.333333333333,0,0,0,0,1,0,0,0,0,18.5,18.5,0.0,0,0,0,0,0,0,2,37,0,0,40958,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,48773167,85,152,4520,205095,972,0,53.17647058823529,214.076097755569,1460,0,1349.30921052632,365.299174016478,4297,4,206665.961864407,1348258.58959214,10014243,0,42865437,510302.821428571,2144482.7970604,10031079,22,48756390,322890.0,1679735.84842348,10031133,0,0,0,0,0,1712,3100,1.74276154755339,3.11646770856606,0,1460,880.735294117647,700.6963634629241,490975.39377016603,0,0,0,1,0,0,0,0,1,884.4514767932491,53.17647058823529,1349.30921052632,0,0,0,0,0,0,85,4520,152,205095,8192,38,9,20,706146.5,1378553.66704637,2773977,16824,10010212.75,7295.450928489499,10014243,9999297,Benign
80,6,60270993,10,10,531,420,525,0,53.1,165.80942876286198,420,0,42.0,132.81566172707198,15,0,3172157.52631579,4751752.77857517,10003986,28,60107483,6678609.22222222,4966294.85147088,10015462,196,60259595,6695510.55555556,4978767.59756024,10015494,8542,0,0,0,0,212,204,0.165917292917341,0.165917292917341,0,525,45.28571428571429,142.997252720863,20448.2142857143,0,0,0,1,0,0,0,0,1,47.55,53.1,42.0,0,0,0,0,0,0,10,531,10,420,8192,30016,7,20,38332.1666666667,65720.71133034599,172484,11473,9979581.66666667,59140.7658207658,10003986,9858864,Benign
49759,6,17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,117647,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,58823.5294117647,58823.5294117647,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,140,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,115823706,24,24,1407,13711,1043,0,58.625,214.742274750961,1460,0,571.291666666667,687.768064998575,130,0,2464334.17021277,4282444.59311446,10165375,1,115823706,5035813.30434783,5011365.11694098,10165375,18,110742060,4814872.17391304,5123065.15003185,10197414,1,0,0,0,0,492,624,0.207211466709587,0.207211466709587,0,1460,308.530612244898,562.5703697479701,316485.420918367,0,0,0,1,0,0,0,0,1,314.95833333333303,58.625,571.291666666667,0,0,0,0,0,0,24,1407,24,13711,8192,1012,15,20,49979.25,62153.1557834428,247342,31985,9601993.16666667,1434408.57934049,10165375,5049610,Benign
53,17,25383,2,2,84,192,42,42,42.0,0.0,96,96,96.0,0.0,10873,157,8461.0,10034.9727951799,19563,36,19563,19563.0,0.0,19563,19563,36,36.0,0.0,36,36,0,0,0,0,16,16,78.7928928810621,78.7928928810621,42,96,63.6,29.577018105279002,874.8,0,0,0,0,0,0,0,0,1,79.5,42.0,96.0,0,0,0,0,0,0,2,84,2,192,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
445,6,15070200,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,5023400.0,8404390.89684856,14725921,90,15070200,7535100.0,10169356.5827973,14725921,344279,0,0.0,0.0,0,0,0,0,0,0,72,32,0.19906836007485001,0.06635612002495,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,344279.0,0.0,344279,344279,14725921.0,0.0,14725921,14725921,Benign
53,17,12926,1,1,40,101,40,40,40.0,0.0,101,101,101.0,0.0,10908,154,12926.0,0.0,12926,12926,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,77.3634535045644,77.3634535045644,40,101,60.3333333333333,35.2183664205672,1240.33333333333,0,0,0,0,0,0,0,0,1,90.5,40.0,101.0,0,0,0,0,0,0,1,40,1,101,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50959,6,24,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,83333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.6666666667,41666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,3878598,10,7,1148,1581,677,0,114.8,210.092466415254,1173,0,225.85714285714297,430.09860441974195,703,4,242412.375,543640.9605349071,2083967,2,3878598,430955.33333333296,702270.086637079,2083967,2,3814639,635773.166666667,859911.4683511129,2256367,49022,0,0,0,0,212,152,2.5782512134539304,1.80477584941775,0,1173,151.611111111111,305.082657823376,93075.4281045752,0,0,1,1,0,0,0,1,0,160.529411764706,114.8,225.85714285714297,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,1694479,8,7,1148,1581,677,0,143.5,228.12966237897004,1173,0,225.85714285714297,430.09860441974195,1610,8,121034.214285714,241185.311827992,937570,86,1694479,242068.428571429,387196.579881097,1114861,2812,1582541,263756.833333333,330940.281812545,937570,110193,0,0,0,0,172,152,4.721215193578679,4.13106329438134,0,1173,170.5625,319.433241590999,102037.595833333,0,0,0,1,0,0,0,0,0,181.93333333333302,143.5,225.85714285714297,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,5873198,8,6,353,3854,196,0,44.125,75.2869510605922,1460,0,642.333333333333,679.8804796923259,716,2,451784.461538462,1561698.83188173,5648238,1,5873198,839028.2857142859,2121338.15266156,5648238,18,72516,14503.2,19740.1794622035,39555,1,0,0,0,0,172,132,1.36211992171897,1.02158994128923,0,1460,280.466666666667,511.44541206643896,261576.40952381,0,0,0,1,0,0,0,0,0,300.5,44.125,642.333333333333,0,0,0,0,0,0,8,353,6,3854,8192,946,3,20,224942.0,0.0,224942,224942,5648238.0,0.0,5648238,5648238,Benign
443,6,117952193,20,30,1022,30711,250,0,51.1,80.3707854751634,1460,0,1023.7,638.576280108525,269,0,2407187.6122449,11732393.0430703,59298319,1,117952193,6208010.15789474,18497511.9181725,59298319,79,117874527,4064638.86206897,15145705.62579,59315053,1,0,0,0,0,412,612,0.169560221741702,0.254340332612553,0,1460,622.21568627451,688.3987888927609,473892.89254902,0,0,0,1,0,0,0,0,1,634.66,51.1,1023.7,0,0,0,0,0,0,20,1022,30,30711,8192,131,8,20,241798.5,231944.45925803,405808,77789,58695390.0,852670.368948048,59298319,58092461,Benign
443,6,9006009,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4503004.5,2125160.64048827,6005720,3000289,9006009,4503004.5,2125160.64048827,6005720,3000289,0,0.0,0.0,0,0,0,0,0,0,92,0,0.33311092627155897,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3000289.0,0.0,3000289,3000289,6005720.0,0.0,6005720,6005720,Benign
53,17,270,1,1,46,174,46,46,46.0,0.0,174,174,174.0,0.0,814814,7407,270.0,0.0,270,270,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3703.7037037037,3703.7037037037,46,174,88.6666666666667,73.9008344562721,5461.333333333329,0,0,0,0,0,0,0,0,1,133.0,46.0,174.0,0,0,0,0,0,0,1,46,1,174,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,415,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,250602,4819,415.0,0.0,415,415,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2409.63855421687,2409.63855421687,44,60,49.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,2138050,8,7,1148,1581,677,0,143.5,228.12966237897004,1173,0,225.85714285714297,430.09860441974195,1276,7,152717.85714285698,246955.568546825,953127,84,2138050,305435.71428571397,409854.966035432,1221848,85,1924779,320796.5,310478.367927139,953127,179625,0,0,0,0,172,152,3.74172727485325,3.2740113654966003,0,1173,170.5625,319.433241590999,102037.595833333,0,0,0,1,0,0,0,0,0,181.93333333333302,143.5,225.85714285714297,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,575,1,1,48,80,48,48,48.0,0.0,80,80,80.0,0.0,222608,3478,575.0,0.0,575,575,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1739.1304347826099,1739.1304347826099,48,80,58.6666666666667,18.475208614068002,341.33333333333303,0,0,0,0,0,0,0,0,1,88.0,48.0,80.0,0,0,0,0,0,0,1,48,1,80,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51060,6,2,3,0,86,0,55,0,28.6666666666667,27.574142476844695,0,0,0.0,0.0,43000000,1500000,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,60,0,1500000.0,0.0,0,55,35.25,26.081602711490003,680.25,0,1,0,0,1,0,0,0,0,47.0,28.6666666666667,0.0,0,0,0,0,0,0,3,86,0,0,119,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
137,17,119713271,15,15,750,3165,50,50,50.0,0.0,211,211,211.0,0.0,32,0,4128043.82758621,6952528.41583731,26278136,21,119713199,8550942.78571428,7961373.91699231,26278191,1687233,119713216,8550944.0,7961378.8986112,26278157,1687237,0,0,0,0,120,120,0.125299391409997,0.125299391409997,50,211,127.90322580645201,81.7880817881227,6689.290322580639,0,0,0,0,0,0,0,0,1,132.166666666667,50.0,211.0,0,0,0,0,0,0,15,750,15,3165,-1,-1,14,8,1831726.0,2053299.57327594,5045438,24,13132423.875,7828056.14503994,26278136,5053831,Benign
53,17,19982,1,1,43,183,43,43,43.0,0.0,183,183,183.0,0.0,11310,100,19982.0,0.0,19982,19982,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,50.0450405364828,50.0450405364828,43,183,89.6666666666667,80.8290376865476,6533.33333333333,0,0,0,0,0,0,0,0,1,134.5,43.0,183.0,0,0,0,0,0,0,1,43,1,183,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,297,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,404040,6734,297.0,0.0,297,297,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3367.00336700337,3367.00336700337,52,68,57.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,0,0,0,0,0,0,1,52,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,105923733,13,11,42,0,31,0,3.23076923076923,8.3481918816177,0,0,0.0,0.0,0,0,4605379.69565217,4974494.03419329,10014501,35,105923733,8826977.75,3076932.34096453,10046664,35,100466088,10046608.8,1970.4370524778399,10050265,10042869,0,0,0,0,260,352,0.12272981353480099,0.10384830376021602,0,31,1.72,6.12045749923974,37.46,0,0,0,0,1,0,0,0,0,1.7916666666666698,3.23076923076923,0.0,0,0,0,0,0,0,13,42,11,0,336,1088,11,20,32693.0,1197.16891038817,35859,32140,9596734.09090909,1383469.55683683,10014501,5425418,Benign
3389,6,1802815,8,7,1128,1581,661,0,141.0,222.62332055996004,1173,0,225.85714285714297,430.09860441974195,1502,8,128772.5,241266.657828333,937826,68,1802815,257545.0,390090.735985446,1134955,68,1670912,278485.333333333,324001.431061449,937826,132143,0,0,0,0,172,152,4.437504680180719,3.88281659515813,0,1173,169.3125,317.731274035151,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.85714285714297,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,1444,1,1,45,61,45,45,45.0,0.0,61,61,61.0,0.0,73407,1385,1444.0,0.0,1444,1444,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,692.5207756232691,692.5207756232691,45,61,50.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,116156461,19,27,970,16437,517,0,51.0526315789474,139.630653146956,1460,0,608.777777777778,706.273445265486,149,0,2581254.68888889,4342494.29709824,10005622,0,116156461,6453136.72222222,4767076.80071895,10031213,18,110732612,4258946.61538462,5041573.8778443,10035615,0,0,0,0,0,392,684,0.163572476609803,0.23244509834024601,0,1460,370.36170212766,606.655708731213,368031.14893617,0,0,0,1,0,0,0,0,1,378.41304347826105,51.0526315789474,608.777777777778,0,0,0,0,0,0,19,970,27,16437,8192,980,15,20,62046.0833333333,111224.726159951,415232,29876,9617657.5,1330102.40853925,10005622,5394017,Benign
53,17,65952,2,2,84,288,42,42,42.0,0.0,144,144,144.0,0.0,5640,60,21984.0,36008.5826574721,63559,689,65263,65263.0,0.0,65263,65263,64248,64248.0,0.0,64248,64248,0,0,0,0,16,16,30.3250849102377,30.3250849102377,42,144,82.8,55.86770086552689,3121.2,0,0,0,0,0,0,0,0,1,103.5,42.0,144.0,0,0,0,0,0,0,2,84,2,288,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,858,1,1,37,53,37,37,37.0,0.0,53,53,53.0,0.0,104895,2331,858.0,0.0,858,858,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1165.50116550117,1165.50116550117,37,53,42.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,63.5,37.0,53.0,0,0,0,0,0,0,1,37,1,53,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,408,1,1,41,57,41,41,41.0,0.0,57,57,57.0,0.0,240196,4901,408.0,0.0,408,408,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2450.98039215686,2450.98039215686,41,57,46.3333333333333,9.23760430703401,85.3333333333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
